can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90
True,True,,,83299,0,0,0,0,0,2,1.0,1.0,0,Lewis,1.0,146,False,,,45,83299.jpg,1.9,False,Dunk,1.1,False,,a,6,36,17,68137,6436,87506,5230,0.2,3.8,Dunk,241.0,2009-07-01,1991-11-21,False,p83299,810,0,1,0,15,0,0,0,3,0,0,0,87,135.4,21.2,45.0,20.3,59,38,10,69,9,0.56,0.06,0.62,11.96,109,49,282,93,174,40,183,58,,,,,,,0.06,0.0,0.01,0.07,1.33,1.67,392,70,257,89,285,100,169,62,1.0,0.0,7.67
True,False,0.0,0.0,204214,0,0,0,0,0,2,0.0,0.0,0,Pervis,0.0,147,False,Has joined AC Milan permanently,2025-07-24T10:14:09.955203Z,45,204214.jpg,0.0,False,Estupiñán Tenorio,0.0,False,,u,6,36,0,0,0,1876,9,0.0,0.0,Estupiñan,62.0,2022-07-16,1998-01-21,False,p204214,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,609,227,601,228,581,226,610,227,,,4.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,405,77,576,221,619,230,696,235,0.0,0.0,0.0
True,True,,,231416,0,0,-1,1,0,2,1.0,1.0,-1,Ferdi,1.0,148,False,,,44,231416.jpg,1.2,False,Kadıoğlu,0.2,False,,a,6,36,10,10130,1944,15797,765,0.2,2.3,F.Kadıoğlu,219.0,2024-08-27,1999-10-07,False,p231416,554,0,0,0,11,0,0,0,3,0,0,0,41,93.2,63.9,43.0,20.1,22,27,11,33,5,0.31,0.63,0.94,8.35,181,72,149,37,182,43,188,61,,,,,,,0.05,0.0,0.1,0.15,1.36,1.79,513,122,255,87,347,121,391,144,0.81,0.0,5.36
True,False,0.0,0.0,232792,0,0,-1,1,0,2,0.0,0.0,0,Tariq,0.0,150,False,has joined Fiorentina permanently.,2025-09-02T12:06:29.254107Z,44,232792.jpg,0.0,False,Lamptey,0.1,False,,u,6,36,0,2778,0,35596,434,0.0,0.0,Lamptey,81.0,2020-01-31,2000-09-30,False,p232792,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,565,225,554,226,527,220,566,225,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,515,124,528,218,574,227,455,169,0.0,0.0,0.0
True,True,,,469142,0,0,-1,1,1,2,5.7,5.7,2,Jan Paul,5.7,151,False,,,44,469142.jpg,3.1,False,van Hecke,1.2,False,,a,6,36,28,88699,18500,78677,4958,1.3,6.4,Van Hecke,152.0,2020-09-10,2000-06-08,False,p469142,810,1,0,0,15,1,0,0,2,0,0,3,91,260.6,30.0,66.0,35.8,70,27,16,86,9,0.46,0.25,0.70,11.96,10,4,244,75,123,21,71,18,,,,,,,0.05,0.0,0.03,0.08,1.33,1.67,529,131,32,14,147,58,160,59,1.0,0.0,9.56
True,True,75.0,75.0,111478,0,0,-1,1,0,2,0.0,0.0,0,Joël,0.0,152,False,Calf injury - 75% chance of playing,2025-10-02T13:00:07.706508Z,44,111478.jpg,1.8,False,Veltman,0.1,False,,d,6,36,7,7105,28,21434,809,0.0,1.6,Veltman,152.0,2020-07-29,1992-01-15,False,p111478,324,0,0,0,6,0,0,0,2,0,0,0,28,68.2,19.9,6.0,9.5,21,12,15,36,4,0.00,0.01,0.01,5.82,225,89,287,96,330,113,298,100,,,,,,,0.0,0.0,0.0,0.0,1.62,1.67,496,110,519,213,288,102,431,158,1.11,0.0,10.0
True,True,0.0,0.0,110735,0,0,-1,1,0,2,0.0,0.0,0,Adam,0.0,153,False,Knee injury - Unknown return date,2025-08-08T14:30:04.202011Z,44,110735.jpg,0.0,False,Webster,0.0,False,,i,6,36,0,410,26,1191,30,0.0,0.0,Webster,241.0,2019-08-03,1995-01-04,False,p110735,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,559,222,548,223,520,217,560,222,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,495,109,518,212,568,224,711,239,0.0,0.0,0.0
True,False,0.0,0.0,439135,0,0,0,0,0,2,0.0,0.0,0,Eiran,0.0,154,False,Has joined Birmingham on loan for the rest of the season.,2025-07-28T11:50:54.390347Z,40,439135.jpg,0.0,False,Cashin,0.0,False,,u,6,36,0,0,0,659,12,0.0,0.0,Cashin,104.0,2025-01-31,2001-11-09,False,p439135,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,496,190,480,189,448,180,496,189,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,643,171,449,175,505,192,718,241,0.0,0.0,0.0
True,False,0.0,0.0,589100,0,0,0,0,0,2,0.0,0.0,0,Jacob,0.0,155,False,has joined Harrogate Town on loan until January.,2025-09-22T21:52:58.462370Z,40,589100.jpg,0.0,False,Slater,0.1,False,,u,6,36,0,3175,0,13556,380,0.0,0.0,Slater,,,,False,p589100,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,536,210,521,210,490,202,537,210,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,691,199,491,197,545,212,448,166,0.0,0.0,0.0
True,True,,,547720,0,0,-1,1,0,2,0.0,0.0,0,Charlie,0.0,156,False,,,39,547720.jpg,0.0,False,Tasker,0.1,False,,a,6,36,0,5204,223,9671,465,0.0,0.0,Tasker,241.0,2025-03-28,2006-02-24,False,p547720,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,459,172,441,171,408,161,459,171,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,732,233,412,157,468,174,403,150,0.0,0.0,0.0
True,True,75.0,75.0,451340,-1,1,-3,3,0,3,0.0,0.0,0,Mitoma,0.0,157,False,Knock - 75% chance of playing,2025-10-02T13:00:07.769683Z,62,451340.jpg,3.3,False,Kaoru,2.5,False,,d,6,36,20,160889,569,656734,25963,0.0,3.2,Mitoma,108.0,2021-08-09,1997-05-20,False,p451340,508,1,1,1,8,0,0,0,1,0,0,0,64,88.4,95.8,88.0,26.9,6,13,3,22,6,0.76,0.29,1.05,7.99,189,78,91,66,86,51,122,63,,,,,,,0.13,0.0,0.05,0.18,1.42,1.42,79,54,730,324,133,55,114,40,1.06,0.18,3.9
True,True,100.0,100.0,463067,0,0,-3,3,0,3,3.3,3.3,2,Georginio,3.3,158,False,,2025-08-25T07:30:07.559102Z,57,463067.jpg,3.1,False,Rutter,0.4,False,,a,6,36,25,47966,4684,155707,2359,0.6,4.4,Georginio,73.0,2024-08-19,2002-04-20,False,p463067,514,0,3,2,7,0,0,0,1,0,0,1,85,95.4,102.4,92.0,29.0,12,14,6,32,6,0.39,0.80,1.19,6.36,176,73,78,56,82,48,115,59,,,,,,,0.07,0.0,0.14,0.21,1.11,1.23,126,82,107,47,153,63,256,87,1.05,0.35,5.6
True,True,0.0,0.0,109345,0,0,-2,2,0,3,0.0,0.0,0,Solly,0.0,159,False,Knee injury - Unknown return date,2025-08-10T18:00:05.450301Z,58,109345.jpg,0.0,False,March,0.0,False,,i,6,36,0,341,18,2131,26,0.0,0.0,March,241.0,2012-07-01,1994-07-20,False,p109345,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,733,324,733,324,731,323,733,324,4.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,105,71,725,320,733,324,710,309,0.0,0.0,0.0
True,True,,,592031,0,0,0,0,0,3,3.0,3.0,5,Yankuba,3.0,160,False,,,60,592031.jpg,4.2,False,Minteh,3.8,False,,a,6,36,38,558898,53709,254625,19162,0.5,6.3,Minteh,78.0,2024-07-01,2004-07-22,False,p592031,772,1,3,1,13,0,0,0,0,0,0,3,162,164.4,199.2,213.0,57.8,11,38,19,68,9,1.76,1.52,3.28,11.52,79,25,24,22,13,7,14,9,,,,,,,0.21,0.0,0.18,0.39,1.34,1.52,92,60,120,55,70,29,89,30,1.05,0.12,7.93
True,False,0.0,0.0,474120,0,0,-1,1,0,3,0.0,0.0,0,Julio,0.0,161,False,has joined Strasbourg permanently.,2025-08-10T18:00:05.470138Z,54,474120.jpg,0.0,False,Enciso Espínola,0.0,False,,u,6,36,0,105,0,2831,15,0.0,0.0,Enciso,168.0,2022-06-17,2004-01-23,False,p474120,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,725,317,724,318,721,317,726,318,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,182,112,714,311,726,318,697,300,0.0,0.0,0.0
True,True,75.0,75.0,513433,0,0,-1,1,0,3,0.5,0.5,0,Brajan,0.7,162,False,Knee injury - 75% chance of playing,2025-10-16T12:30:10.115478Z,54,513433.jpg,2.7,False,Gruda,0.1,False,,d,6,36,19,11715,28,12540,573,0.1,3.5,Gruda,80.0,2024-08-14,2004-05-31,False,p513433,218,1,1,0,3,0,0,0,0,0,0,2,56,74.0,56.3,94.0,22.4,1,15,5,21,2,1.57,0.40,1.97,2.90,214,91,165,112,76,42,163,84,2.0,,6.0,,,,0.65,0.0,0.17,0.82,1.2,1.24,189,118,311,150,199,83,550,203,0.83,0.0,8.67
True,True,0.0,0.0,532529,-1,1,-4,4,0,3,0.0,0.0,0,Jack,0.0,163,False,Ankle injury - Unknown return date,2025-09-13T21:30:08.019508Z,51,532529.jpg,1.3,False,Hinshelwood,0.0,False,,i,6,36,4,1080,15,10204,120,0.0,0.8,Hinshelwood,241.0,2022-12-30,2005-04-11,False,p532529,107,0,0,0,2,0,0,0,0,0,0,0,22,9.4,2.0,0.0,1.2,2,6,3,11,2,0.00,0.01,0.01,2.32,384,177,377,191,705,309,408,192,,,,,,,0.0,0.0,0.01,0.01,1.95,1.68,238,148,694,299,338,160,624,255,1.68,0.0,9.25
True,False,0.0,0.0,219249,0,0,0,0,1,3,0.0,0.0,0,Matt,0.0,164,False,has joined Marseille on loan for the rest of the season.,2025-09-02T12:06:29.272628Z,55,219249.jpg,6.0,False,O'Riley,0.4,False,,u,6,36,12,130744,0,192191,1261,0.0,2.2,O'Riley,58.0,2024-08-26,2000-11-21,False,p219249,177,1,0,1,2,0,0,0,0,0,0,2,36,60.8,66.6,63.0,19.0,3,2,4,9,2,1.21,0.17,1.38,2.12,237,101,143,97,128,78,196,100,1.0,,2.0,,2.0,,0.62,0.0,0.09,0.71,1.08,1.02,144,92,721,317,10,2,267,91,1.02,0.51,4.58
True,False,0.0,0.0,516211,0,0,-1,1,0,3,0.0,0.0,0,Abdallah,0.0,165,False,has joined Lens permanently.,2025-09-02T12:06:29.290672Z,54,516211.jpg,0.0,False,Sima,0.0,False,,u,6,36,0,247,0,2081,23,0.0,0.0,Sima,189.0,2021-08-30,2001-06-17,False,p516211,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,726,318,725,319,722,318,727,319,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,190,119,716,313,727,319,684,292,0.0,0.0,0.0
True,True,,,509416,0,0,-1,1,0,3,1.7,1.7,1,Yasin,1.7,166,False,,,49,509416.jpg,2.6,False,Ayari,0.3,False,,a,6,36,23,44467,1481,32557,2943,0.3,4.7,Ayari,206.0,2023-01-30,2003-10-06,False,p509416,691,1,0,0,12,0,0,0,0,0,0,2,138,116.0,128.8,66.0,31.1,21,36,17,74,7,0.62,0.47,1.09,9.24,145,52,58,44,124,76,100,55,3.0,,5.0,,,,0.08,0.0,0.06,0.14,1.2,1.56,344,213,200,92,202,85,299,102,0.91,0.0,9.64
True,True,,,535301,-1,1,-3,3,0,3,1.0,1.0,0,Carlos,1.0,167,False,,,47,535301.jpg,1.2,False,Baleba,2.1,False,,a,6,36,11,109814,5437,389731,12681,0.2,2.3,Baleba,38.0,2023-08-29,2004-01-03,False,p535301,480,0,0,2,7,0,0,0,3,0,0,0,53,22.4,40.3,9.0,7.2,18,33,9,60,8,0.13,0.14,0.27,7.15,348,160,213,134,309,163,328,160,,,,,,,0.02,0.0,0.03,0.05,1.34,1.31,385,241,261,124,349,163,124,44,1.5,0.38,11.25
True,True,100.0,100.0,514254,0,0,-1,1,0,3,1.3,1.3,1,Diego,1.3,169,False,,2025-10-16T12:30:10.190452Z,49,514254.jpg,1.1,False,Gómez Amarilla,0.1,False,,a,6,36,9,10687,234,9603,565,0.3,1.8,Gomez,168.0,2025-01-01,2003-03-27,False,p514254,374,0,0,0,7,0,0,0,2,0,0,0,53,52.0,44.4,45.0,14.3,9,18,19,46,4,0.32,0.13,0.45,5.41,263,116,200,129,175,101,238,118,,,3.0,,,,0.08,0.0,0.03,0.11,1.3,1.68,345,214,230,107,355,168,480,164,0.96,0.0,11.07
True,True,75.0,,15157,0,0,0,0,0,3,1.5,2.0,4,James,2.0,170,False,Muscle injury - 75% chance of playing,2025-10-28T21:00:08.282346Z,50,15157.jpg,2.1,False,Milner,0.1,False,,d,6,36,15,14141,470,14655,894,0.4,3.0,Milner,241.0,2023-07-01,1986-01-04,False,p15157,187,1,1,0,7,0,0,0,1,0,0,0,66,79.6,71.2,17.0,16.8,6,10,3,19,1,0.79,0.40,1.19,3.34,208,88,130,90,276,151,215,111,,,,,,,0.38,0.0,0.19,0.57,1.61,3.37,240,150,176,82,254,114,410,137,0.48,0.0,9.14
True,False,0.0,0.0,441192,0,0,-1,1,0,3,0.0,0.0,0,Jeremy,0.0,171,False,has joined Cremonese on loan for the rest of the season.,2025-09-02T12:06:29.308383Z,49,441192.jpg,0.0,False,Sarmiento Morante,0.0,False,,u,6,36,0,196,0,2741,30,0.0,0.0,Sarmiento,62.0,2021-09-21,2002-06-16,False,p441192,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,692,297,687,297,673,291,693,298,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,327,204,668,282,695,298,665,281,0.0,0.0,0.0
True,True,100.0,100.0,549074,0,0,-1,1,0,3,0.3,0.3,1,Tom,0.3,172,False,,2025-08-10T18:00:05.491553Z,49,549074.jpg,1.0,False,Watson,0.0,False,,a,6,36,1,985,82,2174,90,0.1,0.2,Watson,241.0,2025-06-01,2006-04-08,False,p549074,31,0,0,0,2,0,0,0,0,0,0,0,7,5.6,1.3,7.0,1.4,0,2,1,3,0,0.04,0.01,0.05,0.67,402,187,382,193,322,171,405,190,,,,,,,0.12,0.0,0.03,0.15,1.95,5.81,347,216,354,164,393,185,626,256,0.0,0.0,8.71
True,True,100.0,100.0,467779,0,0,-1,1,0,3,4.0,4.0,4,Mats,4.0,173,False,,2025-09-01T10:30:07.953121Z,49,467779.jpg,3.3,False,Wieffer,0.1,False,,a,6,36,23,6815,2002,6510,356,0.8,4.7,Wieffer,152.0,2024-07-06,1999-11-16,False,p467779,459,0,2,0,8,0,0,0,3,0,0,0,101,122.4,70.9,43.0,23.7,26,25,22,73,5,0.15,0.55,0.70,5.33,134,48,131,91,185,107,152,79,,,,,,,0.03,0.0,0.11,0.14,1.05,1.57,333,207,77,30,128,54,511,182,0.98,0.0,14.31
True,False,0.0,0.0,611695,0,0,0,0,0,3,0.0,0.0,0,Malick,0.0,174,False,Has joined Swansea City on loan for the rest of the season.,2025-08-15T12:03:00.771795Z,50,611695.jpg,0.0,False,Yalcouyé,0.0,False,,u,6,36,0,0,0,1216,7,0.0,0.0,Yalcouye,54.0,2024-07-12,2005-11-18,False,p611695,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,712,311,710,311,702,308,713,312,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,287,180,692,298,715,312,719,315,0.0,0.0,0.0
True,True,,,567121,0,0,0,0,0,3,0.0,0.0,0,Joe,0.0,175,False,,,45,567121.jpg,0.0,False,Knight,0.1,False,,a,6,36,0,6626,232,8077,384,0.0,0.0,Knight,,,,False,p567121,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,645,265,638,265,619,256,646,266,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,459,275,613,246,654,270,491,169,0.0,0.0,0.0
True,False,0.0,0.0,550141,0,0,0,0,0,3,0.0,0.0,0,Adrian,0.0,176,False,has joined Dinamo Bucharest permanently.,2025-09-22T21:46:15.598017Z,45,550141.jpg,0.0,False,Mazilu,0.0,False,,u,6,36,0,1435,0,3878,78,0.0,0.0,Mazilu,,,,False,p550141,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,637,259,630,259,611,250,638,260,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,450,269,605,240,646,264,640,265,0.0,0.0,0.0
True,False,0.0,0.0,513834,0,0,0,0,0,3,0.0,0.0,0,Andrew,0.0,177,False,Has joined Los Angeles FC on loan for the rest of the season.,2025-08-22T14:16:38.542849Z,45,513834.jpg,0.0,False,Moran,0.0,False,,u,6,36,0,490,0,4646,41,0.0,0.0,Moran,104.0,2021-08-23,2003-10-15,False,p513834,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,631,253,624,253,605,244,632,254,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,442,262,599,234,640,258,658,276,0.0,0.0,0.0
True,True,,,50175,1,-1,-1,1,2,4,6.7,6.7,6,Danny,6.7,178,False,,,64,50175.jpg,4.1,False,Welbeck,6.1,False,,a,6,36,37,635802,267374,450229,13527,1.0,5.8,Welbeck,241.0,2020-10-18,1990-11-26,False,p50175,544,5,0,0,13,0,0,1,2,0,0,6,157,188.2,98.1,162.0,44.5,4,10,5,19,6,3.23,0.47,3.70,8.41,54,5,87,5,31,14,34,7,,,1.0,,1.0,,0.53,0.0,0.08,0.61,1.39,2.15,62,20,15,3,80,10,62,14,0.99,0.0,3.14
True,False,0.0,0.0,487117,0,0,0,0,0,4,0.0,0.0,0,Evan,0.0,179,False,Has joined AS Roma on loan for the rest of the season,2025-07-24T10:13:22.396984Z,55,487117.jpg,0.0,False,Ferguson,0.0,False,,u,6,36,0,0,0,1496,9,0.0,0.0,Ferguson,104.0,2021-08-23,2004-10-19,False,p487117,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,731,77,731,77,729,77,732,77,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,152,36,723,74,732,77,701,82,0.0,0.0,0.0
True,True,,,608181,0,0,-2,2,0,4,2.0,2.0,1,Stefanos,2.0,180,False,,,53,608181.jpg,1.6,False,Tzimas,0.1,False,,a,6,36,8,9688,565,14797,707,0.4,1.5,Tzimas,83.0,2025-02-03,2006-01-06,False,p608181,70,0,1,0,2,0,0,0,0,0,0,0,22,27.0,50.9,21.0,9.9,1,5,2,8,0,0.35,0.05,0.40,1.86,333,30,176,15,267,42,293,30,,,,,,,0.45,0.0,0.06,0.51,2.39,2.57,213,46,180,16,306,32,451,62,0.0,0.0,10.29
True,True,,,647850,0,0,-2,2,0,4,2.0,2.0,5,Charalampos,2.0,181,False,,,48,647850.jpg,3.0,False,Kostoulas,0.3,False,,a,6,36,6,22312,2374,42763,1169,0.4,1.2,Kostoulas,83.0,2025-07-01,2007-05-30,False,p647850,12,1,0,0,1,0,0,0,0,0,0,0,32,35.2,0.6,40.0,7.6,0,2,0,2,0,0.27,0.01,0.28,0.51,311,29,393,47,201,37,325,36,,,,,,,2.02,0.0,0.08,2.1,3.82,7.5,378,59,172,15,162,19,305,49,0.0,0.0,15.0
True,True,,,556637,0,0,0,0,0,3,0.0,0.0,0,Nehemiah,0.0,744,False,,,45,556637.jpg,0.0,False,Oriola,0.0,False,,a,6,36,0,377,107,86,57,0.0,0.0,Oriola,241.0,2025-10-17,2007-06-11,False,p556637,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,641,262,634,262,615,253,642,263,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,455,272,609,243,650,267,730,321,0.0,0.0,0.0
True,True,100.0,100.0,536916,0,0,-2,2,0,3,0.0,0.0,0,Facundo,0.0,168,False,,2025-09-21T22:30:05.997985Z,48,536916.jpg,1.0,False,Buonanotte,0.1,False,,a,7,8,1,7645,105,20459,529,0.0,0.2,Buonanotte,10.0,2025-09-01,2004-12-23,False,p536916,45,0,0,0,1,0,0,0,0,0,0,0,4,5.6,25.1,8.0,3.9,0,2,1,3,1,0.00,0.09,0.09,0.55,401,186,259,153,312,165,373,177,,,,,,,0.0,0.0,0.18,0.18,1.1,2.0,373,235,650,270,385,181,477,162,2.0,0.0,6.0
True,True,,,215059,0,0,-1,1,0,1,2.7,2.7,1,Robert,2.7,220,False,,,49,215059.jpg,2.8,False,Lynch Sánchez,13.7,False,,a,7,8,25,578108,7772,1757053,62529,0.6,5.1,Sánchez,200.0,2023-08-05,1997-11-18,False,p215059,724,0,0,3,11,0,0,0,1,1,17,1,99,140.4,20.0,0.0,15.9,5,71,0,0,9,0.00,0.01,0.01,11.78,102,13,286,2,666,74,223,13,,,,,,,0.0,2.11,0.0,0.0,1.46,1.37,309,13,129,11,189,17,32,3,1.12,0.37,0.0
True,True,,,508479,0,0,-1,1,0,1,0.0,0.0,0,Filip,0.0,221,False,,,44,508479.jpg,1.0,False,Jörgensen,0.2,False,,a,7,8,1,9517,130,17402,602,0.0,0.2,Jörgensen,58.0,2024-07-30,2002-04-16,False,p508479,84,0,0,0,2,0,0,0,0,0,1,0,4,9.4,0.0,0.0,0.9,2,5,0,0,0,0.00,0.00,0.00,1.79,383,28,570,70,546,60,411,28,,,,,,,0.0,1.07,0.0,0.0,1.92,2.14,545,30,545,76,372,28,375,57,0.0,0.0,0.0
True,False,0.0,0.0,549939,0,0,0,0,0,1,0.0,0.0,0,Mike,0.0,222,False,Has joined RC Strasbourg on loan for the rest of the season.,2025-07-28T11:48:06.001822Z,40,549939.jpg,0.0,False,Penders,0.0,False,,u,7,8,0,0,0,294,3,0.0,0.0,Penders,21.0,2024-08-27,2005-07-31,False,p549939,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,524,70,509,56,478,44,525,70,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,679,74,479,63,534,70,733,83,0.0,0.0,0.0
True,True,,,471798,0,0,-1,1,0,1,0.0,0.0,0,Gabriel,0.0,223,False,,,39,471798.jpg,0.0,False,Słonina,0.1,False,,a,7,8,0,5070,715,6594,264,0.0,0.0,Slonina,229.0,2022-08-02,2004-05-15,False,p471798,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,445,33,427,17,394,5,445,33,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,717,83,397,26,454,33,446,69,0.0,0.0,0.0
True,True,,,179268,0,0,1,-1,0,2,5.3,5.3,1,Marc,5.3,224,False,,,61,179268.jpg,4.0,False,Cucurella Saseta,22.1,False,,a,7,8,36,1676195,29413,1549631,93708,0.9,5.9,Cucurella,200.0,2022-08-05,1998-07-22,False,p179268,716,0,2,3,10,0,0,0,2,0,0,4,167,173.8,191.4,60.0,42.5,35,31,20,55,8,0.36,1.33,1.69,12.18,69,31,29,5,140,26,41,5,,,,,,,0.05,0.0,0.17,0.22,1.53,1.26,83,2,39,18,88,37,17,7,1.01,0.38,6.91
True,True,100.0,100.0,225796,0,0,0,0,1,2,7.7,7.7,1,Reece,7.7,225,False,,2025-10-13T09:30:08.256625Z,55,225796.jpg,4.2,False,James,7.5,False,,a,7,8,38,677032,55759,478154,40613,1.4,6.9,James,241.0,2019-05-15,1999-12-08,False,p225796,603,1,3,2,9,0,0,0,2,0,0,3,159,182.2,199.0,52.0,43.4,25,31,14,39,6,0.34,1.01,1.35,12.33,56,24,25,3,159,34,38,4,3.0,,2.0,,,,0.05,0.0,0.15,0.2,1.84,1.34,145,16,7,3,68,28,50,16,0.9,0.3,5.82
True,True,100.0,100.0,180736,0,0,1,-1,1,2,2.3,2.3,1,Trevoh,2.3,226,False,,2025-09-28T00:00:08.404840Z,51,180736.jpg,5.2,False,Chalobah,7.7,False,,a,7,8,42,1438094,12423,812962,48531,0.5,8.2,Chalobah,241.0,2018-02-16,1999-07-05,False,p180736,660,2,1,3,10,0,0,0,1,1,0,2,156,221.2,49.3,83.0,35.3,54,30,11,65,8,0.77,0.57,1.34,9.03,23,9,183,43,90,13,75,21,,,,,,,0.1,0.0,0.08,0.18,1.23,1.36,233,34,152,56,25,14,49,15,1.09,0.41,8.86
True,True,0.0,0.0,460028,0,0,-2,2,0,2,0.0,0.0,0,Levi,0.0,227,False,Anterior cruciate ligament - Unknown return date,2025-08-08T14:30:04.255160Z,48,460028.jpg,0.0,False,Samuels Colwill,0.1,False,,i,7,8,0,669,29,28784,205,0.0,0.0,Colwill,241.0,2022-07-01,2003-02-26,False,p460028,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,679,238,674,239,657,237,680,238,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,370,63,648,233,683,240,445,165,0.0,0.0,0.0
True,True,100.0,0.0,482609,0,0,-1,1,0,2,2.7,0.0,0,Malo,2.7,228,False,,2025-10-18T18:30:08.275780Z,49,482609.jpg,2.6,False,Gusto,1.0,False,,a,7,8,18,61513,1359,156932,5334,0.6,3.7,Gusto,73.0,2023-01-28,2003-05-19,False,p482609,398,0,1,2,5,0,0,0,0,1,0,0,67,52.6,66.5,22.0,14.0,10,25,8,18,4,0.07,0.27,0.34,7.83,261,99,144,35,257,75,241,83,,,,,,,0.02,0.0,0.06,0.08,1.77,1.13,338,59,131,49,201,79,177,66,0.9,0.45,4.07
